"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.06803894350436e-85,0.421458039665044,0.645,0.236,5.13287265777783e-81,"3","NDUFB9"
4.37613014214121e-85,0.414869295208634,0.577,0.203,1.08615550127945e-80,"3","SNX17"
4.48097254775981e-85,0.289434716030686,0.758,0.295,1.11217738635398e-80,"3","USP9X"
5.30661402169598e-85,0.443540480541175,0.731,0.287,1.31710160018494e-80,"3","VIMP"
5.67839298211651e-85,0.422601376067401,0.823,0.337,1.40937713816132e-80,"3","OSBPL11"
5.84229216422513e-85,0.676451127350502,0.374,0.107,1.45005691516068e-80,"3","SPR"
7.93429929500361e-85,0.569786270582422,0.332,0.087,1.9692930850199e-80,"3","C20H16orf62"
7.9968243290018e-85,0.40259986213246,0.619,0.222,1.98481179845825e-80,"3","ECHS1"
8.71108864418929e-85,0.432843275822507,0.285,0.068,2.16209220148778e-80,"3","SLC35E3"
1.20352117264002e-84,0.435568965849457,0.505,0.167,2.98713955049253e-80,"3","NDUFA8"
1.25768367981767e-84,0.279842820609867,0.453,0.141,3.12157089330744e-80,"3","USP32"
1.31290885737426e-84,0.268245822253611,0.686,0.255,3.25863978400292e-80,"3","SORT1"
1.55402825068649e-84,0.370679291638106,0.399,0.116,3.85709811820387e-80,"3","UFL1"
2.13687374038129e-84,0.167136196407893,0.581,0.201,5.30372062362637e-80,"3","AHR"
2.15421234911296e-84,0.478097593708908,0.345,0.093,5.34675505049837e-80,"3","C4H6orf120"
2.70832161548885e-84,0.718825432266506,0.27,0.062,6.72205424964332e-80,"3","ACER3"
2.78687504963226e-84,0.364850240295812,0.604,0.215,6.91702387318727e-80,"3","NDUFS2"
2.94446064403811e-84,0.464517000450953,0.745,0.293,7.3081513185026e-80,"3","LOC102145967"
3.59772816565387e-84,0.560135737419339,0.365,0.102,8.92956130715291e-80,"3","LOC102147050"
3.69267510310231e-84,0.336406916672444,0.601,0.214,9.16521960589995e-80,"3","IFNAR2"
3.88024227244609e-84,0.670576157978025,0.328,0.086,9.63076132021121e-80,"3","PCK2"
4.82611361606082e-84,0.216399925750071,0.527,0.175,1.1978413995063e-79,"3","CTBP2"
5.047599515336e-84,0.605308450116189,0.912,0.436,1.2528141997064e-79,"3","HDLBP"
5.43688398072915e-84,0.572583362292482,0.872,0.39,1.34943460401697e-79,"3","LOC102128659"
5.56292187473502e-84,0.264970331400056,0.564,0.194,1.38071720930923e-79,"3","DNAJC13"
5.58137633223061e-84,0.207517577710409,0.572,0.197,1.38529760565964e-79,"3","DCTN2"
6.93705425169796e-84,0.40983005303085,0.314,0.08,1.72177686527143e-79,"3","LOC102139221"
7.4813756051833e-84,0.357542486410044,0.476,0.153,1.8568774252065e-79,"3","GPR108"
7.8413220434676e-84,0.445345725819585,0.378,0.108,1.94621613118866e-79,"3","NUDT9"
1.12384081947235e-83,0.204821807996157,0.618,0.221,2.78937291393038e-79,"3","ENTPD1"
1.18040111528272e-83,0.339620341415975,0.485,0.158,2.92975556813171e-79,"3","TMEM9B"
1.249775722325e-83,0.489150887502552,0.786,0.322,3.10194334281064e-79,"3","SCP2"
1.41200951731495e-83,0.34254698087175,0.431,0.132,3.50460762197571e-79,"3","ACTR10"
1.6484034144334e-83,0.322184320990189,0.654,0.239,4.0913372746237e-79,"3","RNASEH2B"
1.70277624035981e-83,0.694201135332457,0.984,0.615,4.22629062857305e-79,"3","CAPG"
1.98498773924243e-83,0.275917532995907,0.551,0.189,4.92673956879971e-79,"3","ATP5H"
2.06724248393318e-83,0.340775643833142,0.432,0.133,5.13089584512215e-79,"3","C4H6orf89"
2.13608955313909e-83,0.807356753678615,0.272,0.063,5.30177427089122e-79,"3","GPD1L"
2.33277491470283e-83,0.71018358748889,0.965,0.532,5.78994733829242e-79,"3","ANXA5"
2.89972523833436e-83,0.188410729140369,0.419,0.126,7.19711804154588e-79,"3","RUFY1"
3.36096370266786e-83,0.353530425711462,0.447,0.139,8.34191191002164e-79,"3","CHCHD1"
3.57202562383322e-83,0.665059493360519,0.282,0.068,8.86576759835406e-79,"3","ARHGEF11"
3.98582247412216e-83,0.561944154866014,0.308,0.078,9.8928113807712e-79,"3","ATP5G3"
4.87712900609401e-83,0.421392868154711,0.35,0.096,1.21050341931253e-78,"3","ERC1"
6.33656620723114e-83,0.286407644228982,0.519,0.174,1.57273573263477e-78,"3","FES"
6.4207858517074e-83,0.659029622079349,0.709,0.298,1.59363904839378e-78,"3","DUSP2"
6.5813395672273e-83,0.71811312563058,0.265,0.061,1.63348848058582e-78,"3","MID2"
7.2609035280905e-83,0.267317811474953,0.442,0.137,1.80215625567206e-78,"3","TRPC4AP"
7.48794361991536e-83,0.408411611979341,0.419,0.128,1.85850760646299e-78,"3","MRPS21"
8.75349424402198e-83,0.619311671694657,0.907,0.427,2.17261727136626e-78,"3","TYMP"
9.25133127736101e-83,0.865025786385495,0.261,0.06,2.296180423041e-78,"3","PRADC1"
1.01139006259088e-82,0.466906487188153,0.82,0.345,2.51027013535056e-78,"3","ATPIF1"
1.01814131853246e-82,0.273179920627775,0.612,0.221,2.52702675259756e-78,"3","WBP2"
1.18605000019061e-82,0.193433549066301,0.577,0.202,2.9437761004731e-78,"3","ERLEC1"
1.41215717754836e-82,0.305066787446827,0.597,0.213,3.50497411467503e-78,"3","KYNU"
1.45432446010795e-82,0.509393380601061,0.331,0.088,3.60963330998793e-78,"3","MAEA"
2.12792540971622e-82,0.350136403793894,0.507,0.168,5.28151086691566e-78,"3","ETFA"
2.52430921796097e-82,0.352862153448113,0.454,0.144,6.26533547897912e-78,"3","SPAG7"
2.64674886120084e-82,0.475201485447199,0.788,0.322,6.56923067350048e-78,"3","LOC102144128"
2.81817222226717e-82,0.289539347824567,0.551,0.19,6.99470345566711e-78,"3","NCF1"
2.98653730246128e-82,0.319203898518519,0.391,0.114,7.4125855847089e-78,"3","ARMCX3"
3.21047264059064e-82,0.188854624492559,0.461,0.146,7.96839309394597e-78,"3","SNX18"
3.33179193675312e-82,0.278185977865996,0.507,0.168,8.26950758702123e-78,"3","TMEM14C"
4.67370187719783e-82,0.254732770584996,0.495,0.163,1.1600128059205e-77,"3","RAB6A"
5.12251359827187e-82,0.310221222078809,0.682,0.255,1.27140787509108e-77,"3","COPB2"
5.50082324495962e-82,0.65469839295262,0.303,0.077,1.36530432939898e-77,"3","ALG3"
5.77142268291558e-82,0.375710683052251,0.48,0.155,1.43246710989965e-77,"3","THEMIS2"
5.81756098255644e-82,0.419860778679019,0.704,0.275,1.44391863587051e-77,"3","SMIM7"
5.97718680199353e-82,0.34180913325087,0.451,0.143,1.48353776425479e-77,"3","ZFAND2A"
8.31662185430196e-82,0.307238964327996,0.377,0.108,2.06418554423775e-77,"3","CLN3"
8.84698904011319e-82,0.272627721398346,0.453,0.144,2.19582267975609e-77,"3","C15H9orf72"
9.84255073537035e-82,0.606770294530355,0.32,0.085,2.44292109251892e-77,"3","ERLIN2"
1.00797249715341e-81,0.881007800273068,0.434,0.141,2.50178773793475e-77,"3","LOC102116700"
1.01417006084856e-81,0.152911005818819,0.488,0.159,2.51717009102613e-77,"3","TBC1D22A"
1.03839320029639e-81,0.460579568848891,0.515,0.176,2.57729192313565e-77,"3","TUBB2A"
1.09936059288502e-81,0.653217861946851,0.95,0.492,2.72861299154061e-77,"3","TMBIM6"
1.10349956804565e-81,0.384778342833263,0.807,0.331,2.73888592788931e-77,"3","GALNT1"
1.56956303421159e-81,0.272718745373541,0.638,0.234,3.89565545091316e-77,"3","BLOC1S2"
1.66544272793031e-81,0.389755972688181,0.357,0.1,4.13362885072304e-77,"3","GBAS"
1.87163038388207e-81,0.432626142764175,0.655,0.246,4.64538661279531e-77,"3","LOC102139602"
1.89352138596794e-81,0.321928847181195,0.78,0.311,4.69972007997242e-77,"3","SPI1"
2.00346963095635e-81,0.79929930084688,0.277,0.067,4.97261162403366e-77,"3","RAB30"
2.12564139323904e-81,0.322173651496832,0.578,0.205,5.2758419380193e-77,"3","SDHB"
2.81372024029124e-81,0.528642936930024,0.323,0.086,6.98365363640285e-77,"3","BAK1"
2.86943783803734e-81,0.271318204361365,0.412,0.125,7.12194471400869e-77,"3","PMVK"
2.89886197495337e-81,0.459916125092357,0.573,0.206,7.19497542183427e-77,"3","STX7"
2.91731903898007e-81,0.30391731207992,0.585,0.209,7.24078585474852e-77,"3","PSMC2"
2.97908218191163e-81,0.275022313260549,0.647,0.242,7.39408197550468e-77,"3","BMPR2"
3.54593119249031e-81,0.471540358470675,0.566,0.205,8.80100121976095e-77,"3","ALCAM"
3.5916381653227e-81,0.473080979398847,0.328,0.088,8.91444592633094e-77,"3","TMEM41B"
4.15817042043367e-81,0.331028500078795,0.351,0.098,1.03205789835164e-76,"3","CANT1"
5.08463412671826e-81,0.763372181796634,0.991,0.681,1.26200619025147e-76,"3","ANXA2"
5.5283832377129e-81,0.382241015552478,0.4,0.12,1.37214471960034e-76,"3","SDAD1"
6.01075393008927e-81,0.274721654467475,0.681,0.259,1.49186912544816e-76,"3","TTC3"
6.23554392960461e-81,0.736768510465919,0.314,0.082,1.54766200332786e-76,"3","LOC102131730"
6.33155536340605e-81,0.24016261596452,0.62,0.226,1.57149204119738e-76,"3","DDB1"
6.50592837959192e-81,0.443363815995332,0.397,0.119,1.61477142381472e-76,"3","DDX41"
6.85765044633468e-81,0.35024333766061,0.373,0.107,1.70206884078027e-76,"3","CPSF4"
7.09472754752375e-81,0.535937227789209,0.999,0.622,1.76091137729539e-76,"3","LOC102136468"
9.71229340363879e-81,0.26400366745998,0.649,0.24,2.41059122278315e-76,"3","LOC102141835"
1.25326802135e-80,0.516184268745381,0.353,0.1,3.11061122899069e-76,"3","PEX19"
1.27653789868229e-80,0.436092469959838,0.373,0.108,3.16836706452944e-76,"3","AGA"
1.35838386396747e-80,0.27150348954254,0.478,0.155,3.37150875036727e-76,"3","PSMG1"
1.49429562310953e-80,0.613858833308795,0.291,0.073,3.70884173655785e-76,"3","CLPB"
1.58890762610214e-80,0.532604085497409,0.809,0.348,3.9436687279855e-76,"3","TMED9"
1.65820497725092e-80,0.508215024092325,0.353,0.1,4.11566475353679e-76,"3","PTRH1"
1.78260468393939e-80,0.30712528822587,0.693,0.266,4.42442482553757e-76,"3","APMAP"
1.85079156890529e-80,0.363397229191067,0.714,0.283,4.59366467402293e-76,"3","CD46"
2.35177443004232e-80,0.272150677928507,0.407,0.123,5.83710413536504e-76,"3","CHMP5"
2.54968567434594e-80,0.382912718911816,0.443,0.141,6.32831984372662e-76,"3","IRAK1"
2.56907548643256e-80,0.349544348641245,0.541,0.189,6.37644535732562e-76,"3","DNAJC10"
2.74764423934721e-80,0.391525040862205,0.411,0.126,6.81965300205977e-76,"3","DDX49"
3.5903530256665e-80,0.740667699114871,0.259,0.06,8.91125620970424e-76,"3","AP3S2"
3.7581376563096e-80,0.393093088205225,0.342,0.094,9.32769766296043e-76,"3","ZNF330"
4.00056444572699e-80,0.542944815766645,0.25,0.057,9.92940095429439e-76,"3","GORASP1"
4.58191166611199e-80,0.439890907371335,0.365,0.104,1.137230475529e-75,"3","UPF3A"
4.69119568278859e-80,0.198511155981739,0.438,0.137,1.16435476846813e-75,"3","GOLGA7"
4.7083447759079e-80,0.743797013411069,0.255,0.059,1.16861117338034e-75,"3","PLCB3"
5.81625205942074e-80,0.315457656930439,0.442,0.141,1.44359376114823e-75,"3","KXD1"
6.00636381574502e-80,0.517363621683304,0.381,0.114,1.49077949906791e-75,"3","TEX2"
6.46381391824621e-80,0.396730515671866,0.399,0.12,1.60431861450871e-75,"3","NDUFS4"
8.16503786874349e-80,0.32263102706353,0.459,0.149,2.02656239902213e-75,"3","TRAK2"
8.92618952363922e-80,0.706742081078533,0.28,0.069,2.21548023976725e-75,"3","LZTR1"
1.37380707358572e-79,0.228346550851343,0.481,0.159,3.40978915663975e-75,"3","SAR1B"
1.89086887135128e-79,0.394517187609769,0.345,0.096,4.69313653869387e-75,"3","ATP9B"
2.52728347632669e-79,0.427000211751179,0.507,0.174,6.27271758824286e-75,"3","TMEM50B"
2.56708018678192e-79,0.143171565246834,0.597,0.214,6.37149302359273e-75,"3","LMAN1"
2.73103072381885e-79,0.241788888893326,0.545,0.191,6.77841825651837e-75,"3","RABAC1"
2.82965009681383e-79,0.294746153883139,0.353,0.1,7.02319154029193e-75,"3","GALNT10"
3.23288351035308e-79,0.801046692865802,0.276,0.067,8.02401687269635e-75,"3","PPIF"
3.36275714904433e-79,0.645405892870892,0.273,0.066,8.34636324392802e-75,"3","CCDC22"
3.60015638693808e-79,0.353953827211942,0.38,0.111,8.9355881523803e-75,"3","ARHGAP17"
3.68983880602239e-79,0.305706345757654,0.519,0.179,9.15817991654758e-75,"3","DAD1"
4.16997349686005e-79,0.309324076015663,0.615,0.224,1.03498742192066e-74,"3","PHB"
4.17863082892963e-79,0.171747045711136,0.536,0.184,1.03713617174033e-74,"3","SEC11A"
4.22037210536652e-79,0.285471540426474,0.392,0.118,1.04749635655197e-74,"3","BCL2L1"
4.25150621365909e-79,0.390284165669661,0.366,0.106,1.05522384223019e-74,"3","C3H21orf2"
4.6980002837374e-79,0.406782757178186,0.599,0.223,1.16604367042362e-74,"3","HBEGF"
4.84347565326721e-79,0.409712144055159,0.399,0.122,1.20215065714092e-74,"3","ZDHHC7"
5.07941455833911e-79,0.305199135151207,0.4,0.122,1.26071069337977e-74,"3","ATG5"
5.48647287798835e-79,0.448248453209347,0.412,0.129,1.36174256831671e-74,"3","NDUFA4"
6.25286460949734e-79,0.346407698956665,0.473,0.156,1.55196099607724e-74,"3","APOA1BP"
6.99022568921878e-79,0.210371119156789,0.603,0.219,1.7349740160641e-74,"3","ZCCHC2"
7.1254688085385e-79,0.570587225155913,0.312,0.083,1.76854135827926e-74,"3","IFI44"
7.31571129923655e-79,0.243941098110343,0.469,0.155,1.81575954447051e-74,"3","HM13"
7.48042041921576e-79,0.293787468675678,0.389,0.116,1.85664034804935e-74,"3","TEX261"
7.50590227874102e-79,0.328411454986264,0.661,0.25,1.86296494558352e-74,"3","SPG21"
7.95618605234186e-79,0.508017736345584,0.347,0.098,1.97472537819125e-74,"3","INSIG2"
8.14614321782174e-79,0.546566631832489,0.322,0.087,2.02187274666336e-74,"3","WFS1"
9.07357756454686e-79,0.506676607000514,0.281,0.069,2.25206195152053e-74,"3","DDAH2"
9.10797990023958e-79,0.369570132239189,0.318,0.085,2.26060061123946e-74,"3","MAPK3"
9.22768058322818e-79,0.310520176802374,0.396,0.119,2.29031032075724e-74,"3","MPDU1"
1.01204193415855e-78,0.289454081035779,0.458,0.15,2.51188808058152e-74,"3","TFG"
1.09590664037673e-78,0.766741474242847,0.273,0.067,2.72004028141503e-74,"3","TMEM60"
1.15703994344956e-78,0.179809115023573,0.415,0.128,2.87177313964181e-74,"3","RAB29"
1.17380538049845e-78,0.295826917986907,0.669,0.254,2.91338495439715e-74,"3","POMP"
1.19322000037722e-78,0.220698670613024,0.482,0.16,2.96157204093626e-74,"3","ACTR1B"
1.31591893786971e-78,0.52577222543409,0.276,0.067,3.26611080379262e-74,"3","SLC46A3"
1.7253696555097e-78,0.611308002313401,0.5,0.173,4.28236748497509e-74,"3","TREML2"
1.82134427215197e-78,0.287791372603797,0.478,0.159,4.5205764834812e-74,"3","MRPS15"
1.97064879465747e-78,0.299707052701938,0.462,0.152,4.89115030833984e-74,"3","MAFG"
2.03727146684901e-78,0.348837341031872,0.385,0.115,5.05650778071925e-74,"3","PRKCD"
2.06916582021042e-78,0.32425050133711,0.658,0.25,5.13566956576226e-74,"3","ACTR1A"
2.19325531307882e-78,0.557041550680124,0.274,0.067,5.44365968706162e-74,"3","CLCC1"
2.20022078741133e-78,0.300818438730224,0.524,0.184,5.46094799435493e-74,"3","PSEN1"
2.41944816191891e-78,0.116058276804652,0.515,0.174,6.00507033788272e-74,"3","MEF2C"
2.58601849890726e-78,0.179121948314384,0.693,0.267,6.41849791428783e-74,"3","USP8"
3.05003068239015e-78,0.41119826810464,0.788,0.325,7.57017615369236e-74,"3","MAP7D1"
3.06163417399141e-78,0.127369709197629,0.5,0.168,7.59897601984668e-74,"3","GAPVD1"
3.16075363226341e-78,0.875103404712134,0.264,0.063,7.84499051527779e-74,"3","MRPL35"
3.7193657030244e-78,0.209619891244312,0.503,0.171,9.23146567490657e-74,"3","TM9SF2"
3.86079576878912e-78,0.408633165929316,0.338,0.095,9.58249509813458e-74,"3","MVB12A"
4.19759743371458e-78,0.226229097237758,0.384,0.114,1.04184368304796e-73,"3","WDR7"
4.43629101587353e-78,0.599145862725744,0.315,0.085,1.10108743013981e-73,"3","SSH3"
5.06002875441851e-78,0.240410138667859,0.627,0.235,1.25589913684667e-73,"3","C1H1orf43"
5.44958447428365e-78,0.377031384101605,0.419,0.132,1.3525868665172e-73,"3","FAM50A"
5.47678878033828e-78,0.295649683729836,0.505,0.173,1.35933897527996e-73,"3","MRPL34"
5.80508397103595e-78,0.349702154707027,0.685,0.267,1.44082184161112e-73,"3","RER1"
6.07172306331488e-78,0.230896419462319,0.715,0.28,1.50700166431475e-73,"3","RAP2B"
6.23940484021734e-78,0.315548971506379,0.358,0.103,1.54862028134194e-73,"3","PRMT2"
6.43283981916121e-78,0.680963457851703,0.281,0.07,1.59663084311581e-73,"3","ADH5"
6.47442381335374e-78,0.365430542138937,0.341,0.096,1.6069519904744e-73,"3","MRPL40"
6.73555300670158e-78,0.353370508159935,0.323,0.088,1.67176425626333e-73,"3","HECTD3"
6.89244625224049e-78,0.356251253084403,0.832,0.346,1.71070515980609e-73,"3","CCDC88A"
7.3023705456513e-78,0.281499295820552,0.362,0.105,1.81244836943065e-73,"3","STXBP3"
8.41205163528198e-78,0.474824746267717,0.401,0.124,2.08787121587699e-73,"3","FBXO6"
9.48263327676758e-78,0.384411496724364,0.611,0.229,2.35358957929371e-73,"3","MDH2"
1.13824874095157e-77,0.428340087513113,0.801,0.337,2.82513337504181e-73,"3","C3H7orf50"
1.27083337526527e-77,0.234238426828552,0.512,0.175,3.1542084374084e-73,"3","GPAA1"
1.29660736361259e-77,0.377745056093661,0.395,0.121,3.21817947648645e-73,"3","ITFG1"
1.37257265783847e-77,0.237463283967744,0.455,0.148,3.40672533675509e-73,"3","FAM162A"
1.39784067569127e-77,0.765090129567153,0.253,0.059,3.46944055706572e-73,"3","ERMP1"
1.43469364328723e-77,0.444574885022106,0.253,0.059,3.56090962263891e-73,"3","EPG5"
1.56680493386362e-77,0.189102870998222,0.42,0.131,3.88880984584951e-73,"3","FAM195B"
1.78884146673242e-77,0.381991820511077,0.342,0.096,4.43990452042986e-73,"3","PRPS2"
1.85681470934093e-77,0.371151328667251,0.449,0.146,4.6086141085842e-73,"3","CLIC4"
2.0855969066846e-77,0.279853355279764,0.581,0.211,5.17645152239117e-73,"3","VPS36"
2.69146237897855e-77,0.26732184833865,0.43,0.137,6.68020962462476e-73,"3","RNF181"
2.80005040961193e-77,0.221292404413306,0.48,0.16,6.94972511665681e-73,"3","PIEZO1"
3.11648631560686e-77,0.252125929885653,0.361,0.105,7.73511903533624e-73,"3","RAB3GAP2"
3.11997097132326e-77,0.502123818968237,0.295,0.077,7.74376795082433e-73,"3","FAM206A"
3.19874527154622e-77,0.262394194453255,0.419,0.132,7.93928576397771e-73,"3","TNPO1"
3.389945558998e-77,0.263955448730292,0.569,0.208,8.41384487743304e-73,"3","ARFGEF2"
3.99073859266868e-77,0.232778106030928,0.474,0.157,9.90501318700367e-73,"3","ATP5F1"
4.1531570232457e-77,0.525606664471482,0.869,0.405,1.03081357316958e-72,"3","ATP6V0E1"
6.0205328937425e-77,0.503065624529751,0.319,0.087,1.49429626422689e-72,"3","CAMTA1"
6.40472194716213e-77,0.352502448293625,0.424,0.135,1.58965198728564e-72,"3","DCTN4"
7.86462771657679e-77,0.318195220538547,0.586,0.217,1.95200059925436e-72,"3","CCDC47"
1.00987224740383e-76,0.51445282460449,0.301,0.08,2.50650291805631e-72,"3","RAB1A"
1.13522143423463e-76,0.431832840975335,0.392,0.121,2.81761959977036e-72,"3","MMADHC"
1.1645385149398e-76,0.228244639799205,0.601,0.222,2.89038459408058e-72,"3","NRAS"
1.27337890868461e-76,0.332754014964339,0.545,0.194,3.16052645135519e-72,"3","UGP2"
1.30893569063691e-76,0.688820451688118,0.255,0.061,3.2487783841608e-72,"3","MANBA"
1.50377633349657e-76,0.593699391308705,0.338,0.096,3.7323728597385e-72,"3","MRPL27"
1.66597473680083e-76,0.372565035400516,0.366,0.109,4.13494929673966e-72,"3","URM1"
1.96968369738365e-76,0.155408561528469,0.619,0.228,4.88875493690621e-72,"3","MAPKAP1"
1.98878437982444e-76,0.274061913395554,0.612,0.228,4.93616283072427e-72,"3","LAMTOR4"
1.99452660923699e-76,0.263541701664557,0.489,0.166,4.9504150441262e-72,"3","OSBPL9"
2.01574563192338e-76,0.285237038603108,0.486,0.164,5.00308065843382e-72,"3","TCEB1"
2.08228414000986e-76,0.234901724780759,0.531,0.188,5.16822923550448e-72,"3","ETNK1"
2.2076991935046e-76,0.27083825205803,0.57,0.207,5.47950939827842e-72,"3","UFM1"
2.25069506571939e-76,0.483659489006195,0.889,0.397,5.58622515311552e-72,"3","SKAP2"
2.36809357922251e-76,0.306115544641785,0.691,0.27,5.87760826363027e-72,"3","CS"
2.44287898258959e-76,0.339938493712755,0.626,0.236,6.06322563478737e-72,"3","DEGS1"
2.79039822013199e-76,0.357869669763396,0.772,0.321,6.9257683823676e-72,"3","KLC1"
3.19303274389443e-76,0.216159321036045,0.788,0.328,7.92510727034597e-72,"3","RASSF2"
3.21129399522162e-76,0.566006643247333,0.322,0.089,7.97043169614007e-72,"3","MRPL16"
3.40711077381718e-76,0.248122883577651,0.566,0.206,8.45644894061424e-72,"3","EEA1"
3.78993331898486e-76,0.194084274543226,0.365,0.107,9.40661449772043e-72,"3","TMEM222"
4.21131880308237e-76,0.584043285650936,0.896,0.452,1.04524932692504e-71,"3","PITPNA"
5.28549662843712e-76,0.510796142089053,0.336,0.096,1.31186026317809e-71,"3","MTHFS"
5.43169314913011e-76,0.279665357067602,0.45,0.148,1.34814623961409e-71,"3","ZNF706"
5.71295507104366e-76,0.664047184395159,0.265,0.065,1.41795544863304e-71,"3","NIT2"
6.0667663594115e-76,0.455840409434025,0.292,0.076,1.50577141040593e-71,"3","TRIM37"
6.30939462556871e-76,0.378833124480805,0.345,0.099,1.56599174606615e-71,"3","PIGT"
6.43627214813554e-76,0.390408448446333,0.378,0.114,1.59748274716724e-71,"3","NDUFAF3"
6.65850474210849e-76,0.42080228113772,0.286,0.074,1.65264087699133e-71,"3","GCLC"
7.51194136337439e-76,0.394665653544856,0.388,0.119,1.86446384638952e-71,"3","MRPS11"
8.12564011341373e-76,0.112056551894202,0.497,0.168,2.01678387614929e-71,"3","TMX4"
8.20768888493599e-76,0.77545666143589,0.288,0.075,2.03714838124111e-71,"3","GMPPB"
8.33301588899621e-76,0.566925245389741,1,0.82,2.06825454364886e-71,"3","CD74"
1.01303963976979e-75,0.244155427789693,0.574,0.209,2.51436438590861e-71,"3","MRPS16"
1.04958757284823e-75,0.445316711990063,0.362,0.107,2.60507635580931e-71,"3","CDK4"
1.06290149202949e-75,0.368289777758871,0.47,0.16,2.63812150321719e-71,"3","DYNC1LI1"
